Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
2351.0,0.0,90.0,NA,NA,TRUE,FALSE
3798.0,0.0,90.0,9.591324,114.167306,FALSE,NA,
3811.0,0.0,90.0,9.591324,114.167306,FALSE,NA,
3832.0,0.0,90.0,9.591324,114.167306,FALSE,NA,
3844.0,0.0,90.0,9.591324,114.167306,FALSE,NA,
3859.0,0.0,90.0,9.591324,114.167306,FALSE,NA,
3880.0,0.0,90.0,9.591324,114.167306,TRUE,FALSE
3881.0,0.0,90.0,5.528086,64.245057,FALSE,NA,
3892.0,0.0,90.0,5.528086,64.245057,FALSE,NA,
3914.0,0.0,90.0,5.528086,64.245057,FALSE,NA,
3926.0,0.0,90.0,5.528086,64.245057,FALSE,NA,
3947.0,0.0,90.0,5.528086,64.245057,FALSE,NA,
3958.0,0.0,90.0,5.528086,64.245057,FALSE,NA,
3980.0,0.0,90.0,5.528086,64.245057,FALSE,NA,
3991.0,0.0,90.0,5.528086,64.245057,FALSE,NA,
4013.0,0.0,90.0,5.528086,64.245057,TRUE,FALSE
4014.0,0.0,90.0,16.863255,80.08094,FALSE,NA,
4025.0,0.0,90.0,16.863255,80.08094,FALSE,NA,
4048.0,0.0,90.0,16.863255,80.08094,FALSE,NA,
4057.0,0.0,90.0,16.863255,80.08094,FALSE,NA,
4080.0,0.0,90.0,16.863255,80.08094,FALSE,NA,
4092.0,0.0,90.0,16.863255,80.08094,FALSE,NA,
4112.0,0.0,90.0,16.863255,80.08094,FALSE,NA,
4134.0,0.0,90.0,16.863255,80.08094,FALSE,NA,
4148.0,0.0,90.0,16.863255,80.08094,TRUE,FALSE
4149.0,0.0,90.0,0.142372,90.981396,FALSE,NA,
4171.0,0.0,90.0,0.142372,90.981396,FALSE,NA,
4182.0,0.0,90.0,0.142372,90.981396,FALSE,NA,
4193.0,0.0,90.0,0.142372,90.981396,FALSE,NA,
4218.0,0.0,90.0,0.142372,90.981396,FALSE,NA,
4230.0,0.0,90.0,0.142372,90.981396,FALSE,NA,
4249.0,0.0,90.0,0.142372,90.981396,FALSE,NA,
4262.0,0.0,90.0,0.142372,90.981396,FALSE,NA,
4274.0,0.0,90.0,0.142372,90.981396,TRUE,TRUE
4283.0,0.0,90.0,2.729628,68.959535,FALSE,NA,
4296.0,0.0,90.0,2.729628,68.959535,FALSE,NA,
4309.0,0.0,90.0,2.729628,68.959535,FALSE,NA,
4334.0,0.0,90.0,2.729628,68.959535,FALSE,NA,
4343.0,0.0,90.0,2.729628,68.959535,FALSE,NA,
4353.0,0.0,90.0,2.729628,68.959535,TRUE,FALSE
4365.0,0.0,90.0,13.964225,70.998388,FALSE,NA,
4378.0,0.0,90.0,13.964225,70.998388,FALSE,NA,
4399.0,0.0,90.0,13.964225,70.998388,FALSE,NA,
4413.0,0.0,90.0,13.964225,70.998388,FALSE,NA,
4436.0,0.0,90.0,13.964225,70.998388,FALSE,NA,
4446.0,0.0,90.0,13.964225,70.998388,FALSE,NA,
4470.0,0.0,90.0,13.964225,70.998388,FALSE,NA,
4480.0,0.0,90.0,13.964225,70.998388,FALSE,NA,
4493.0,0.0,90.0,13.964225,70.998388,FALSE,NA,
4514.0,0.0,90.0,13.964225,70.998388,TRUE,FALSE
4516.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4525.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4549.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4560.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4580.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4591.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4616.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4626.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4648.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4658.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4680.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4692.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4716.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4729.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4750.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4762.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4781.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4793.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4815.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4826.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4850.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4861.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4882.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4894.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4915.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4925.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4948.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4960.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4980.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
4991.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5014.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5025.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5047.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5059.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5079.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5092.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5113.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5126.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5148.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5158.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5181.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5193.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5215.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5226.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5248.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5258.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5279.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5302.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5313.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5324.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5346.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5358.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5380.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5392.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5413.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5434.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5446.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5468.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5480.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5491.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5513.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5525.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5546.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5559.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5580.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5592.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5614.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5626.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5649.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5660.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5682.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5692.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5716.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5728.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5750.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5761.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5783.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5796.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5808.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5830.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5842.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5864.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5877.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5899.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5911.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5934.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5946.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5961.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5983.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
5994.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
6017.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
6030.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
6052.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
6063.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
6085.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
6097.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
6108.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
6129.0,0.0,90.0,6.66246,70.386309,FALSE,NA,
