Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
29357.0,29.088121,115.136642,NA,NA,TRUE,FALSE
29365.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29375.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29395.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29414.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29424.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29449.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29458.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29476.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29497.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29515.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29525.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29546.0,29.088121,115.136642,-2.229049,80.899837,FALSE,NA,
29565.0,29.088121,111.636993,-2.227415,80.833845,FALSE,NA,
29574.0,29.088121,111.636993,-2.227415,80.833845,FALSE,NA,
29596.0,29.088121,111.636993,-2.227415,80.833845,FALSE,NA,
29615.0,29.088121,111.636993,-2.227415,80.833845,FALSE,NA,
29623.0,29.088121,111.636993,-2.227415,80.833845,FALSE,NA,
29644.0,29.088121,111.636993,-2.227415,80.833845,FALSE,NA,
29662.0,18.58917,101.138046,-2.223479,80.622738,FALSE,NA,
29683.0,18.58917,101.138046,-2.223479,80.622738,FALSE,NA,
29691.0,18.58917,101.138046,-2.223479,80.622738,FALSE,NA,
29714.0,8.090219,94.138748,-2.221702,80.473573,FALSE,NA,
29732.0,8.090219,94.138748,-2.221702,80.473573,FALSE,NA,
29742.0,8.090219,90.639099,-2.221076,80.397243,FALSE,NA,
29763.0,-5.908386,90.639099,-2.221076,80.397243,FALSE,NA,
29783.0,-5.908386,83.639801,-2.220359,80.242421,FALSE,NA,
29792.0,-12.907684,83.639801,-2.220359,80.242421,FALSE,NA,
29814.0,-12.907684,83.639801,-2.220359,80.242421,FALSE,NA,
29823.0,-12.907684,83.639801,-2.220359,80.242421,FALSE,NA,
29846.0,-19.906982,66.141556,-2.221712,79.8554,FALSE,NA,
29857.0,-19.906982,66.141556,-2.221712,79.8554,FALSE,NA,
29875.0,-19.906982,52.142952,-2.225958,79.563563,FALSE,NA,
29898.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
29909.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
29929.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
29941.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
29961.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
29983.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
29992.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
30013.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
30024.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
30045.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
30065.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
30075.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
30098.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
30107.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
30127.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
30148.0,-30.405945,52.142952,-2.225958,79.563563,FALSE,NA,
30157.0,-30.405945,45.14365,-2.229074,79.429294,FALSE,NA,
30179.0,-23.406647,45.14365,-2.229074,79.429294,FALSE,NA,
30191.0,-23.406647,45.14365,-2.229074,79.429294,FALSE,NA,
30211.0,-12.907684,45.14365,-2.229074,79.429294,FALSE,NA,
30233.0,-12.907684,45.14365,-2.229074,79.429294,FALSE,NA,
30242.0,-12.907684,45.14365,-2.229074,79.429294,FALSE,NA,
30264.0,11.589874,45.14365,-2.229074,79.429294,FALSE,NA,
30273.0,11.589874,45.14365,-2.229074,79.429294,FALSE,NA,
30296.0,11.589874,55.642601,-2.224643,79.633987,FALSE,NA,
30315.0,25.588476,55.642601,-2.224643,79.633987,FALSE,NA,
30324.0,25.588476,55.642601,-2.224643,79.633987,FALSE,NA,
30345.0,25.588476,55.642601,-2.224643,79.633987,FALSE,NA,
30366.0,25.588476,55.642601,-2.224643,79.633987,FALSE,NA,
30374.0,25.588476,55.642601,-2.224643,79.633987,FALSE,NA,
30396.0,25.588476,66.141556,-2.221712,79.8554,FALSE,NA,
30415.0,25.588476,66.141556,-2.221712,79.8554,FALSE,NA,
