Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
1186.0,0.0,90.0,NA,NA,TRUE,FALSE
1197.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1206.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1229.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1238.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1263.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1274.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1285.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1308.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1320.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1342.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1353.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1377.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1408.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1425.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1426.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1435.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1451.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1471.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1493.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1504.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1526.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1536.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1560.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1568.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1591.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1602.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1623.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1635.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1658.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1669.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1690.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1702.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1724.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1734.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1757.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1777.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1789.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1812.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1825.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1836.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1858.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1869.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1894.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1903.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1927.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1935.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1961.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1972.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
1993.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2007.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2017.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2040.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2051.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2071.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2094.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2104.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2127.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2137.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2160.0,0.0,90.0,-2.553921,69.834318,FALSE,NA,
2171.0,0.0,90.0,-2.553921,69.834318,TRUE,FALSE
2173.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2194.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2205.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2227.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2239.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2251.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2273.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2286.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2308.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2318.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2341.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2352.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2373.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2385.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2408.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2430.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2441.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2452.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2473.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2496.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2509.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2518.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2538.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2560.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2570.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2585.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2612.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2622.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2634.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2657.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2667.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2690.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2711.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2724.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2734.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2755.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2777.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2788.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2809.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2820.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2841.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2852.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2873.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2895.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2908.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2918.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2940.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2951.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2972.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
2994.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
3007.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
3029.0,0.0,90.0,4.220656,94.621599,FALSE,NA,
3041.0,0.0,90.0,4.220656,94.621599,TRUE,FALSE
3042.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3050.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3073.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3085.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3109.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3118.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3144.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3153.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3181.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3191.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3202.0,0.0,90.0,14.919157,88.885805,FALSE,NA,
3225.0,0.0,90.0,14.919157,88.885805,TRUE,FALSE
3226.0,0.0,90.0,11.227825,104.700341,FALSE,NA,
3236.0,0.0,90.0,11.227825,104.700341,FALSE,NA,
3258.0,0.0,90.0,11.227825,104.700341,FALSE,NA,
3269.0,0.0,90.0,11.227825,104.700341,FALSE,NA,
3290.0,0.0,90.0,11.227825,104.700341,FALSE,NA,
3302.0,0.0,90.0,11.227825,104.700341,FALSE,NA,
3326.0,0.0,90.0,11.227825,104.700341,FALSE,NA,
3336.0,0.0,90.0,11.227825,104.700341,FALSE,NA,
3346.0,0.0,90.0,11.227825,104.700341,TRUE,FALSE
3357.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3370.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3392.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3403.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3428.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3438.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3460.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3469.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3492.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3505.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3529.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3542.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3551.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3577.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3587.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3612.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3623.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3634.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3657.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3680.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3692.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3702.0,0.0,90.0,-0.867,115.704071,FALSE,NA,
3727.0,0.0,90.0,-0.867,115.704071,TRUE,FALSE
3728.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3739.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3759.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3772.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3794.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3806.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3827.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3838.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3860.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3871.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3895.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3906.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3929.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3939.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3951.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3974.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
3986.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4009.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4018.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4040.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4050.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4075.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4086.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4107.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4120.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4140.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4152.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4176.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4186.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4209.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4220.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4241.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4252.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4275.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4287.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4308.0,0.0,90.0,16.680301,67.266658,FALSE,NA,
4321.0,0.0,90.0,16.680301,67.266658,TRUE,FALSE
4322.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4342.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4356.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4367.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4389.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4413.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4424.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4445.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4456.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4478.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4491.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4513.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4525.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4535.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4556.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4579.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4590.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4612.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4627.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4638.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4659.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4671.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4694.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4705.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4727.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4737.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4762.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4774.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4796.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4808.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4828.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4840.0,0.0,90.0,2.377318,85.500236,FALSE,NA,
4850.0,0.0,90.0,2.377318,85.500236,TRUE,FALSE
4861.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
4874.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
4896.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
4907.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
4917.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
4942.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
4953.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
4979.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
4991.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5001.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5026.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5036.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5059.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5069.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5092.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5102.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5125.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5135.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5157.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5168.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5192.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5202.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5225.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5235.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5259.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5269.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5292.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5301.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5325.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5337.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5359.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5370.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5392.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5404.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5425.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5436.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5460.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5469.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5493.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5502.0,0.0,90.0,-1.197134,71.709017,FALSE,NA,
5529.0,0.0,90.0,-1.197134,71.709017,TRUE,FALSE
5530.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5539.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5551.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5575.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5586.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5609.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5620.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5644.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5651.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5677.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5690.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5701.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5723.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5736.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5757.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5779.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5791.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5801.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5824.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5834.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5858.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5867.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5893.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5901.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5924.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5947.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5958.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5967.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
5994.0,0.0,90.0,4.561103,75.167035,FALSE,NA,
